Track,Course Code,Course Title,Course Description,Outcome Type,Period,Outcome Number,Outcome Text
CS Game Development,S-ITCS227,Application Development and Emerging Technologies,"This course focuses on the development of applications using web, mobile and emerging technologies with emphasis on requirements management, interface, design, usability, testing and deployment, including ethical and legal considerations.",CLO,General,CLO2,understand Web Development concept by dealing client-based case study
CS Game Development,S-ITCS227,Application Development and Emerging Technologies,"This course focuses on the development of applications using web, mobile and emerging technologies with emphasis on requirements management, interface, design, usability, testing and deployment, including ethical and legal considerations.",CLO,General,CLO3,implement Object Oriented way of programming
CS Game Development,S-ITCS227,Application Development and Emerging Technologies,"This course focuses on the development of applications using web, mobile and emerging technologies with emphasis on requirements management, interface, design, usability, testing and deployment, including ethical and legal considerations.",CLO,General,CLO4,"manage website using Model, View and Control"
CS Game Development,S-ITCS227,Application Development and Emerging Technologies,"This course focuses on the development of applications using web, mobile and emerging technologies with emphasis on requirements management, interface, design, usability, testing and deployment, including ethical and legal considerations.",CLO,General,CLO5,develop and deploy complete Web Application in live server for pilot testing
CS Game Development,S-ITCS227,Application Development and Emerging Technologies,"This course focuses on the development of applications using web, mobile and emerging technologies with emphasis on requirements management, interface, design, usability, testing and deployment, including ethical and legal considerations.",CLO,General,CLO6,demonstrate 21st century skills in all learning activities
CS Game Development,S-ITCS227,Application Development and Emerging Technologies,"This course focuses on the development of applications using web, mobile and emerging technologies with emphasis on requirements management, interface, design, usability, testing and deployment, including ethical and legal considerations.",TLO,Midterm,TLO1,Learn and differentiate different web development software and its features
CS Game Development,S-ITCS227,Application Development and Emerging Technologies,"This course focuses on the development of applications using web, mobile and emerging technologies with emphasis on requirements management, interface, design, usability, testing and deployment, including ethical and legal considerations.",TLO,Midterm,TLO2,Obtain tools in developing Web Application Project. Students can implement objects in their codes.
CS Game Development,S-ITCS227,Application Development and Emerging Technologies,"This course focuses on the development of applications using web, mobile and emerging technologies with emphasis on requirements management, interface, design, usability, testing and deployment, including ethical and legal considerations.",TLO,Midterm,TLO3,Design web application both front-end and back-end. Students can know and use different OOP programming techniques.
CS Game Development,S-ITCS227,Application Development and Emerging Technologies,"This course focuses on the development of applications using web, mobile and emerging technologies with emphasis on requirements management, interface, design, usability, testing and deployment, including ethical and legal considerations.",TLO,Midterm,TLO4,Design and Implements server-side controls.
CS Game Development,S-ITCS227,Application Development and Emerging Technologies,"This course focuses on the development of applications using web, mobile and emerging technologies with emphasis on requirements management, interface, design, usability, testing and deployment, including ethical and legal considerations.",TLO,Midterm,TLO5,Design and Implement Master page.
CS Game Development,S-ITCS227,Application Development and Emerging Technologies,"This course focuses on the development of applications using web, mobile and emerging technologies with emphasis on requirements management, interface, design, usability, testing and deployment, including ethical and legal considerations.",TLO,Midterm,TLO6,Create and Design Web application report tools.
CS Game Development,S-ITCS227,Application Development and Emerging Technologies,"This course focuses on the development of applications using web, mobile and emerging technologies with emphasis on requirements management, interface, design, usability, testing and deployment, including ethical and legal considerations.",TLO,Midterm,TLO7,"Collaboration, Skilled Communication, Knowledge Construction, Self-Regulation, Real- World Problem- Solving, Use of ICT"
CS Game Development,S-ITCS227,Application Development and Emerging Technologies,"This course focuses on the development of applications using web, mobile and emerging technologies with emphasis on requirements management, interface, design, usability, testing and deployment, including ethical and legal considerations.",TLO,Final,TLO5,Understand and learn APIs and JSON.
CS Game Development,S-ITCS227,Application Development and Emerging Technologies,"This course focuses on the development of applications using web, mobile and emerging technologies with emphasis on requirements management, interface, design, usability, testing and deployment, including ethical and legal considerations.",TLO,Final,TLO7,Application of the course material to local situations.
CS Game Development,S-ITCS318,Information Assurance and Security,"This course examines fundamentals of network security involved in creating and managing secure computer network environments. Both hardware and software topics are considered including authentication methods, remote access, network security architectures and devices, cryptography, forensics, and disaster recovery plans.",CLO,General,CLO1,understand the players in the cybersecurity world and the motivation of cyber criminals and cybersecurity specialists
CS Game Development,S-ITCS318,Information Assurance and Security,"This course examines fundamentals of network security involved in creating and managing secure computer network environments. Both hardware and software topics are considered including authentication methods, remote access, network security architectures and devices, cryptography, forensics, and disaster recovery plans.",CLO,General,CLO2,"analyze security attacks, symptoms, processes, and countermeasures"
CS Game Development,S-ITCS318,Information Assurance and Security,"This course examines fundamentals of network security involved in creating and managing secure computer network environments. Both hardware and software topics are considered including authentication methods, remote access, network security architectures and devices, cryptography, forensics, and disaster recovery plans.",CLO,General,CLO3,"apply skills in security management, controls, protection, and mitigation technologies"
CS Game Development,S-ITCS318,Information Assurance and Security,"This course examines fundamentals of network security involved in creating and managing secure computer network environments. Both hardware and software topics are considered including authentication methods, remote access, network security architectures and devices, cryptography, forensics, and disaster recovery plans.",CLO,General,CLO4,"explain how cybersecurity professionals use technologies, processes and procedures to defend all components of the network"
CS Game Development,S-ITCS318,Information Assurance and Security,"This course examines fundamentals of network security involved in creating and managing secure computer network environments. Both hardware and software topics are considered including authentication methods, remote access, network security architectures and devices, cryptography, forensics, and disaster recovery plans.",CLO,General,CLO5,create a security measure plan for the different Cybersecurity domains
CS Game Development,S-ITCS318,Information Assurance and Security,"This course examines fundamentals of network security involved in creating and managing secure computer network environments. Both hardware and software topics are considered including authentication methods, remote access, network security architectures and devices, cryptography, forensics, and disaster recovery plans.",CLO,General,CLO6,demonstrate 21st century skills in all learning activities
CS Game Development,S-ITCS318,Information Assurance and Security,"This course examines fundamentals of network security involved in creating and managing secure computer network environments. Both hardware and software topics are considered including authentication methods, remote access, network security architectures and devices, cryptography, forensics, and disaster recovery plans.",TLO,Midterm,TLO1,Describe the common characteristics comprising the cybersecurity world.
CS Game Development,S-ITCS318,Information Assurance and Security,"This course examines fundamentals of network security involved in creating and managing secure computer network environments. Both hardware and software topics are considered including authentication methods, remote access, network security architectures and devices, cryptography, forensics, and disaster recovery plans.",TLO,Midterm,TLO2,Understand the three principles of information assurance and security.
CS Game Development,S-ITCS318,Information Assurance and Security,"This course examines fundamentals of network security involved in creating and managing secure computer network environments. Both hardware and software topics are considered including authentication methods, remote access, network security architectures and devices, cryptography, forensics, and disaster recovery plans.",TLO,Midterm,TLO3,Differentiate the types of malwares and malicious code.
CS Game Development,S-ITCS318,Information Assurance and Security,"This course examines fundamentals of network security involved in creating and managing secure computer network environments. Both hardware and software topics are considered including authentication methods, remote access, network security architectures and devices, cryptography, forensics, and disaster recovery plans.",TLO,Midterm,TLO4,Compare the different methods used in social engineering.
CS Game Development,S-ITCS318,Information Assurance and Security,"This course examines fundamentals of network security involved in creating and managing secure computer network environments. Both hardware and software topics are considered including authentication methods, remote access, network security architectures and devices, cryptography, forensics, and disaster recovery plans.",TLO,Midterm,TLO5,Explain how encryption techniques protect confidentiality.
CS Game Development,S-ITCS318,Information Assurance and Security,"This course examines fundamentals of network security involved in creating and managing secure computer network environments. Both hardware and software topics are considered including authentication methods, remote access, network security architectures and devices, cryptography, forensics, and disaster recovery plans.",TLO,Midterm,TLO6,Explain processes used to ensure integrity.
CS Game Development,S-ITCS318,Information Assurance and Security,"This course examines fundamentals of network security involved in creating and managing secure computer network environments. Both hardware and software topics are considered including authentication methods, remote access, network security architectures and devices, cryptography, forensics, and disaster recovery plans.",TLO,Midterm,TLO7,Explain the concept of high availability.
CS Game Development,S-ITCS318,Information Assurance and Security,"This course examines fundamentals of network security involved in creating and managing secure computer network environments. Both hardware and software topics are considered including authentication methods, remote access, network security architectures and devices, cryptography, forensics, and disaster recovery plans.",TLO,Final,TLO8,Explain how processes and procedures protect systems.
CS Game Development,S-ITCS318,Information Assurance and Security,"This course examines fundamentals of network security involved in creating and managing secure computer network environments. Both hardware and software topics are considered including authentication methods, remote access, network security architectures and devices, cryptography, forensics, and disaster recovery plans.",TLO,Final,TLO9,Explain how to implement security measures to protect network devices.
CS Game Development,S-ITCS318,Information Assurance and Security,"This course examines fundamentals of network security involved in creating and managing secure computer network environments. Both hardware and software topics are considered including authentication methods, remote access, network security architectures and devices, cryptography, forensics, and disaster recovery plans.",TLO,Final,TLO10,Document the security measure plan for the different Cybersecurity domains.
CS Game Development,S-ITCS318LA,Information Assurance and Security (Laboratory),"This course examines fundamentals of network security involved in creating and managing secure computer network environments. Both hardware and software topics are considered including authentication methods, remote access, network security architectures and devices, cryptography, forensics, and disaster recovery plans.",CLO,General,CLO1,understand the players in the cybersecurity world and the motivation of cyber criminals and cybersecurity specialists
CS Game Development,S-ITCS318LA,Information Assurance and Security (Laboratory),"This course examines fundamentals of network security involved in creating and managing secure computer network environments. Both hardware and software topics are considered including authentication methods, remote access, network security architectures and devices, cryptography, forensics, and disaster recovery plans.",CLO,General,CLO2,"analyze security attacks, symptoms, processes, and countermeasures"
CS Game Development,S-ITCS318LA,Information Assurance and Security (Laboratory),"This course examines fundamentals of network security involved in creating and managing secure computer network environments. Both hardware and software topics are considered including authentication methods, remote access, network security architectures and devices, cryptography, forensics, and disaster recovery plans.",CLO,General,CLO3,"apply skills in security management, controls, protection, and mitigation technologies"
CS Game Development,S-ITCS318LA,Information Assurance and Security (Laboratory),"This course examines fundamentals of network security involved in creating and managing secure computer network environments. Both hardware and software topics are considered including authentication methods, remote access, network security architectures and devices, cryptography, forensics, and disaster recovery plans.",CLO,General,CLO4,"explain how cybersecurity professionals use technologies, processes and procedures to defend all components of the network"
CS Game Development,S-ITCS318LA,Information Assurance and Security (Laboratory),"This course examines fundamentals of network security involved in creating and managing secure computer network environments. Both hardware and software topics are considered including authentication methods, remote access, network security architectures and devices, cryptography, forensics, and disaster recovery plans.",CLO,General,CLO5,create a security measure plan for the different Cybersecurity domains
CS Game Development,S-ITCS318LA,Information Assurance and Security (Laboratory),"This course examines fundamentals of network security involved in creating and managing secure computer network environments. Both hardware and software topics are considered including authentication methods, remote access, network security architectures and devices, cryptography, forensics, and disaster recovery plans.",CLO,General,CLO6,demonstrate 21st century skills in all learning activities
CS Game Development,S-ITCS318LA,Information Assurance and Security (Laboratory),"This course examines fundamentals of network security involved in creating and managing secure computer network environments. Both hardware and software topics are considered including authentication methods, remote access, network security architectures and devices, cryptography, forensics, and disaster recovery plans.",TLO,Midterm,TLO1,Describe the common characteristics comprising the cybersecurity world.
CS Game Development,S-ITCS318LA,Information Assurance and Security (Laboratory),"This course examines fundamentals of network security involved in creating and managing secure computer network environments. Both hardware and software topics are considered including authentication methods, remote access, network security architectures and devices, cryptography, forensics, and disaster recovery plans.",TLO,Midterm,TLO2,Understand the three principles of information assurance and security.
CS Game Development,S-ITCS318LA,Information Assurance and Security (Laboratory),"This course examines fundamentals of network security involved in creating and managing secure computer network environments. Both hardware and software topics are considered including authentication methods, remote access, network security architectures and devices, cryptography, forensics, and disaster recovery plans.",TLO,Midterm,TLO3,Differentiate the types of malwares and malicious code.
CS Game Development,S-ITCS318LA,Information Assurance and Security (Laboratory),"This course examines fundamentals of network security involved in creating and managing secure computer network environments. Both hardware and software topics are considered including authentication methods, remote access, network security architectures and devices, cryptography, forensics, and disaster recovery plans.",TLO,Midterm,TLO4,Compare the different methods used in social engineering.
CS Game Development,S-ITCS318LA,Information Assurance and Security (Laboratory),"This course examines fundamentals of network security involved in creating and managing secure computer network environments. Both hardware and software topics are considered including authentication methods, remote access, network security architectures and devices, cryptography, forensics, and disaster recovery plans.",TLO,Midterm,TLO5,Explain how encryption techniques protect confidentiality.
CS Game Development,S-ITCS318LA,Information Assurance and Security (Laboratory),"This course examines fundamentals of network security involved in creating and managing secure computer network environments. Both hardware and software topics are considered including authentication methods, remote access, network security architectures and devices, cryptography, forensics, and disaster recovery plans.",TLO,Midterm,TLO6,Explain processes used to ensure integrity.
CS Game Development,S-ITCS318LA,Information Assurance and Security (Laboratory),"This course examines fundamentals of network security involved in creating and managing secure computer network environments. Both hardware and software topics are considered including authentication methods, remote access, network security architectures and devices, cryptography, forensics, and disaster recovery plans.",TLO,Midterm,TLO7,Explain the concept of high availability.
CS Game Development,S-ITCS318LA,Information Assurance and Security (Laboratory),"This course examines fundamentals of network security involved in creating and managing secure computer network environments. Both hardware and software topics are considered including authentication methods, remote access, network security architectures and devices, cryptography, forensics, and disaster recovery plans.",TLO,Final,TLO8,Explain how processes and procedures protect systems.
CS Game Development,S-ITCS318LA,Information Assurance and Security (Laboratory),"This course examines fundamentals of network security involved in creating and managing secure computer network environments. Both hardware and software topics are considered including authentication methods, remote access, network security architectures and devices, cryptography, forensics, and disaster recovery plans.",TLO,Final,TLO9,Explain how to implement security measures to protect network devices.
CS Game Development,S-ITCS318LA,Information Assurance and Security (Laboratory),"This course examines fundamentals of network security involved in creating and managing secure computer network environments. Both hardware and software topics are considered including authentication methods, remote access, network security architectures and devices, cryptography, forensics, and disaster recovery plans.",TLO,Final,TLO10,Document the security measure plan for the different Cybersecurity domains.
CS Game Development,S-ITCS329,Social Issues and Professional Practice,"This course, social issues and professional practice, studies the social impact, implications, and effects of computers, and the responsibilities of computer professionals in directing the emerging technology. Its specific topic includes an overview of the history of computing, computer applications and their impact, the computing profession, the legal and ethical responsibilities of professionals and careers in computing.",CLO,General,CLO1,"understand the basic cultural, social, legal and ethical issues inherent in the discipline of computing"
CS Game Development,S-ITCS329,Social Issues and Professional Practice,"This course, social issues and professional practice, studies the social impact, implications, and effects of computers, and the responsibilities of computer professionals in directing the emerging technology. Its specific topic includes an overview of the history of computing, computer applications and their impact, the computing profession, the legal and ethical responsibilities of professionals and careers in computing.",CLO,General,CLO2,develop the ability to ask serious questions about the social impact of computing and to evaluate proposed answers to those questions
CS Game Development,S-ITCS329,Social Issues and Professional Practice,"This course, social issues and professional practice, studies the social impact, implications, and effects of computers, and the responsibilities of computer professionals in directing the emerging technology. Its specific topic includes an overview of the history of computing, computer applications and their impact, the computing profession, the legal and ethical responsibilities of professionals and careers in computing.",CLO,General,CLO3,"determine the basic legal rights of software and hardware vendors and users, and to appreciate also the ethical values which are the basis of those rights"
CS Game Development,S-ITCS329,Social Issues and Professional Practice,"This course, social issues and professional practice, studies the social impact, implications, and effects of computers, and the responsibilities of computer professionals in directing the emerging technology. Its specific topic includes an overview of the history of computing, computer applications and their impact, the computing profession, the legal and ethical responsibilities of professionals and careers in computing.",CLO,General,CLO4,"develop an understanding of the relevant social, ethical, legal and professional issues by exposing them to the larger societal context of computing"
CS Game Development,S-ITCS329,Social Issues and Professional Practice,"This course, social issues and professional practice, studies the social impact, implications, and effects of computers, and the responsibilities of computer professionals in directing the emerging technology. Its specific topic includes an overview of the history of computing, computer applications and their impact, the computing profession, the legal and ethical responsibilities of professionals and careers in computing.",CLO,General,CLO5,"justify the responsibilities that they will bear, as future practitioners, and the possible consequences of failure, understanding their own limitations as well as the limitations of their tools"
CS Game Development,S-ITCS329,Social Issues and Professional Practice,"This course, social issues and professional practice, studies the social impact, implications, and effects of computers, and the responsibilities of computer professionals in directing the emerging technology. Its specific topic includes an overview of the history of computing, computer applications and their impact, the computing profession, the legal and ethical responsibilities of professionals and careers in computing.",CLO,General,CLO6,evaluate long-term commitment to remaining current in their chosen specialization and in the discipline of computing as a whole
CS Game Development,S-ITCS329,Social Issues and Professional Practice,"This course, social issues and professional practice, studies the social impact, implications, and effects of computers, and the responsibilities of computer professionals in directing the emerging technology. Its specific topic includes an overview of the history of computing, computer applications and their impact, the computing profession, the legal and ethical responsibilities of professionals and careers in computing.",CLO,General,CLO7,Relate the 21st century skills in all learning activities.
CS Game Development,S-ITCS329,Social Issues and Professional Practice,"This course, social issues and professional practice, studies the social impact, implications, and effects of computers, and the responsibilities of computer professionals in directing the emerging technology. Its specific topic includes an overview of the history of computing, computer applications and their impact, the computing profession, the legal and ethical responsibilities of professionals and careers in computing.",TLO,Midterm,TLO1,To discuss motivating scenarios in order to establish reasons why it is relevant to look into social issues and professional practice (SIPP).
CS Game Development,S-ITCS329,Social Issues and Professional Practice,"This course, social issues and professional practice, studies the social impact, implications, and effects of computers, and the responsibilities of computer professionals in directing the emerging technology. Its specific topic includes an overview of the history of computing, computer applications and their impact, the computing profession, the legal and ethical responsibilities of professionals and careers in computing.",TLO,Midterm,TLO2,To explore relevant SIPP issues.
CS Game Development,S-ITCS329,Social Issues and Professional Practice,"This course, social issues and professional practice, studies the social impact, implications, and effects of computers, and the responsibilities of computer professionals in directing the emerging technology. Its specific topic includes an overview of the history of computing, computer applications and their impact, the computing profession, the legal and ethical responsibilities of professionals and careers in computing.",TLO,Midterm,TLO3,"Describe positive and negative ways in which computer technology (networks, mobile computing, cloud computing) alters modes of social interaction at the personal level."
CS Game Development,S-ITCS329,Social Issues and Professional Practice,"This course, social issues and professional practice, studies the social impact, implications, and effects of computers, and the responsibilities of computer professionals in directing the emerging technology. Its specific topic includes an overview of the history of computing, computer applications and their impact, the computing profession, the legal and ethical responsibilities of professionals and careers in computing.",TLO,Midterm,TLO4,"Identify developers’ assumptions and values embedded in hardware and software design, especially as they pertain to usability for diverse populations including under-represented populations and the disabled."
CS Game Development,S-ITCS329,Social Issues and Professional Practice,"This course, social issues and professional practice, studies the social impact, implications, and effects of computers, and the responsibilities of computer professionals in directing the emerging technology. Its specific topic includes an overview of the history of computing, computer applications and their impact, the computing profession, the legal and ethical responsibilities of professionals and careers in computing.",TLO,Midterm,TLO5,Interpret the social context of a given design and its implementation.
CS Game Development,S-ITCS329,Social Issues and Professional Practice,"This course, social issues and professional practice, studies the social impact, implications, and effects of computers, and the responsibilities of computer professionals in directing the emerging technology. Its specific topic includes an overview of the history of computing, computer applications and their impact, the computing profession, the legal and ethical responsibilities of professionals and careers in computing.",TLO,Midterm,TLO6,Evaluate stakeholder positions in a given situation.
CS Game Development,S-ITCS329,Social Issues and Professional Practice,"This course, social issues and professional practice, studies the social impact, implications, and effects of computers, and the responsibilities of computer professionals in directing the emerging technology. Its specific topic includes an overview of the history of computing, computer applications and their impact, the computing profession, the legal and ethical responsibilities of professionals and careers in computing.",TLO,Midterm,TLO7,Analyze an argument to identify premises and conclusion.
CS Game Development,S-ITCS329,Social Issues and Professional Practice,"This course, social issues and professional practice, studies the social impact, implications, and effects of computers, and the responsibilities of computer professionals in directing the emerging technology. Its specific topic includes an overview of the history of computing, computer applications and their impact, the computing profession, the legal and ethical responsibilities of professionals and careers in computing.",TLO,Midterm,TLO8,Evaluate ethical/social tradeoffs in technical decisions.
CS Game Development,S-ITCS329,Social Issues and Professional Practice,"This course, social issues and professional practice, studies the social impact, implications, and effects of computers, and the responsibilities of computer professionals in directing the emerging technology. Its specific topic includes an overview of the history of computing, computer applications and their impact, the computing profession, the legal and ethical responsibilities of professionals and careers in computing.",TLO,Final,TLO9,Identify ethical issues that arise in software development and determine how to address them technically and ethically.
CS Game Development,S-ITCS329,Social Issues and Professional Practice,"This course, social issues and professional practice, studies the social impact, implications, and effects of computers, and the responsibilities of computer professionals in directing the emerging technology. Its specific topic includes an overview of the history of computing, computer applications and their impact, the computing profession, the legal and ethical responsibilities of professionals and careers in computing.",TLO,Final,TLO10,"Explain the ethical responsibility of ensuring software correctness, reliability and safety."
CS Game Development,S-ITCS329,Social Issues and Professional Practice,"This course, social issues and professional practice, studies the social impact, implications, and effects of computers, and the responsibilities of computer professionals in directing the emerging technology. Its specific topic includes an overview of the history of computing, computer applications and their impact, the computing profession, the legal and ethical responsibilities of professionals and careers in computing.",TLO,Final,TLO11,Describe the mechanisms that typically exist for a professional to keep up-to-date.
CS Game Development,S-ITCS329,Social Issues and Professional Practice,"This course, social issues and professional practice, studies the social impact, implications, and effects of computers, and the responsibilities of computer professionals in directing the emerging technology. Its specific topic includes an overview of the history of computing, computer applications and their impact, the computing profession, the legal and ethical responsibilities of professionals and careers in computing.",TLO,Final,TLO12,Describe the strengths and weaknesses of relevant professional codes as expressions of professionalism and guides to decision-making.
CS Game Development,S-ITCS329,Social Issues and Professional Practice,"This course, social issues and professional practice, studies the social impact, implications, and effects of computers, and the responsibilities of computer professionals in directing the emerging technology. Its specific topic includes an overview of the history of computing, computer applications and their impact, the computing profession, the legal and ethical responsibilities of professionals and careers in computing.",TLO,Final,TLO13,Discuss the philosophical bases of intellectual property.
CS Game Development,S-ITCS329,Social Issues and Professional Practice,"This course, social issues and professional practice, studies the social impact, implications, and effects of computers, and the responsibilities of computer professionals in directing the emerging technology. Its specific topic includes an overview of the history of computing, computer applications and their impact, the computing profession, the legal and ethical responsibilities of professionals and careers in computing.",TLO,Final,TLO14,Discuss the rationale for the legal protection of intellectual property.
CS Game Development,S-ITCS329,Social Issues and Professional Practice,"This course, social issues and professional practice, studies the social impact, implications, and effects of computers, and the responsibilities of computer professionals in directing the emerging technology. Its specific topic includes an overview of the history of computing, computer applications and their impact, the computing profession, the legal and ethical responsibilities of professionals and careers in computing.",TLO,Final,TLO15,Discuss the issues involved in securing software patents.
CS Game Development,S-ITCS329,Social Issues and Professional Practice,"This course, social issues and professional practice, studies the social impact, implications, and effects of computers, and the responsibilities of computer professionals in directing the emerging technology. Its specific topic includes an overview of the history of computing, computer applications and their impact, the computing profession, the legal and ethical responsibilities of professionals and careers in computing.",TLO,Final,TLO16,Discuss the philosophical basis for the legal protection of personal privacy.
CS Game Development,S-ITCS329,Social Issues and Professional Practice,"This course, social issues and professional practice, studies the social impact, implications, and effects of computers, and the responsibilities of computer professionals in directing the emerging technology. Its specific topic includes an overview of the history of computing, computer applications and their impact, the computing profession, the legal and ethical responsibilities of professionals and careers in computing.",TLO,Final,TLO17,Describe the ramifications of differential privacy.
CS Game Development,S-ITCS329,Social Issues and Professional Practice,"This course, social issues and professional practice, studies the social impact, implications, and effects of computers, and the responsibilities of computer professionals in directing the emerging technology. Its specific topic includes an overview of the history of computing, computer applications and their impact, the computing profession, the legal and ethical responsibilities of professionals and careers in computing.",TLO,Final,TLO18,Identify strategies to enable appropriate freedom of expression.
CS Game Development,S-MATH200,Number Theory,"This course gives importance to the development of basic concepts in arithmetic and algebra as well as the application of relevant concepts and techniques to learn in class with the use of technology. It then proceeds to discuss reading and writing proofs to be creative and innovative in applying theorems effectively and efficiently. It includes topics on fundamental properties of integers, methods of proof, divisibility, primes and non- primes, greatest common divisor, least common multiple, Euclidean algorithm, Diophantine equations, theorems on modulo and congruences, the Chinese remainder theorem.",CLO,General,CLO1,value the importance of constructing proof using fundamental properties of integers
CS Game Development,S-MATH200,Number Theory,"This course gives importance to the development of basic concepts in arithmetic and algebra as well as the application of relevant concepts and techniques to learn in class with the use of technology. It then proceeds to discuss reading and writing proofs to be creative and innovative in applying theorems effectively and efficiently. It includes topics on fundamental properties of integers, methods of proof, divisibility, primes and non- primes, greatest common divisor, least common multiple, Euclidean algorithm, Diophantine equations, theorems on modulo and congruences, the Chinese remainder theorem.",CLO,General,CLO2,"apply the four methods of proof, summation and products, binomial expansions"
CS Game Development,S-MATH200,Number Theory,"This course gives importance to the development of basic concepts in arithmetic and algebra as well as the application of relevant concepts and techniques to learn in class with the use of technology. It then proceeds to discuss reading and writing proofs to be creative and innovative in applying theorems effectively and efficiently. It includes topics on fundamental properties of integers, methods of proof, divisibility, primes and non- primes, greatest common divisor, least common multiple, Euclidean algorithm, Diophantine equations, theorems on modulo and congruences, the Chinese remainder theorem.",CLO,General,CLO3,select the appropriate different properties used in proving theorems
CS Game Development,S-MATH200,Number Theory,"This course gives importance to the development of basic concepts in arithmetic and algebra as well as the application of relevant concepts and techniques to learn in class with the use of technology. It then proceeds to discuss reading and writing proofs to be creative and innovative in applying theorems effectively and efficiently. It includes topics on fundamental properties of integers, methods of proof, divisibility, primes and non- primes, greatest common divisor, least common multiple, Euclidean algorithm, Diophantine equations, theorems on modulo and congruences, the Chinese remainder theorem.",CLO,General,CLO4,"prove the different theorem such as GCD, Euclidean algorithm, Diophantine equations, relatively prime integers, and LCM"
CS Game Development,S-MATH200,Number Theory,"This course gives importance to the development of basic concepts in arithmetic and algebra as well as the application of relevant concepts and techniques to learn in class with the use of technology. It then proceeds to discuss reading and writing proofs to be creative and innovative in applying theorems effectively and efficiently. It includes topics on fundamental properties of integers, methods of proof, divisibility, primes and non- primes, greatest common divisor, least common multiple, Euclidean algorithm, Diophantine equations, theorems on modulo and congruences, the Chinese remainder theorem.",CLO,General,CLO5,investigate the validity of the technique and proof of congruence theorem
CS Game Development,S-MATH200,Number Theory,"This course gives importance to the development of basic concepts in arithmetic and algebra as well as the application of relevant concepts and techniques to learn in class with the use of technology. It then proceeds to discuss reading and writing proofs to be creative and innovative in applying theorems effectively and efficiently. It includes topics on fundamental properties of integers, methods of proof, divisibility, primes and non- primes, greatest common divisor, least common multiple, Euclidean algorithm, Diophantine equations, theorems on modulo and congruences, the Chinese remainder theorem.",CLO,General,CLO6,demonstrate 21st century skills in all learning activities
CS Game Development,S-MATH200,Number Theory,"This course gives importance to the development of basic concepts in arithmetic and algebra as well as the application of relevant concepts and techniques to learn in class with the use of technology. It then proceeds to discuss reading and writing proofs to be creative and innovative in applying theorems effectively and efficiently. It includes topics on fundamental properties of integers, methods of proof, divisibility, primes and non- primes, greatest common divisor, least common multiple, Euclidean algorithm, Diophantine equations, theorems on modulo and congruences, the Chinese remainder theorem.",TLO,Midterm,TLO1,Define the theory operations and properties
CS Game Development,S-MATH200,Number Theory,"This course gives importance to the development of basic concepts in arithmetic and algebra as well as the application of relevant concepts and techniques to learn in class with the use of technology. It then proceeds to discuss reading and writing proofs to be creative and innovative in applying theorems effectively and efficiently. It includes topics on fundamental properties of integers, methods of proof, divisibility, primes and non- primes, greatest common divisor, least common multiple, Euclidean algorithm, Diophantine equations, theorems on modulo and congruences, the Chinese remainder theorem.",TLO,Midterm,TLO2,"Explain the basic properties of integers, well ordering principle."
CS Game Development,S-MATH200,Number Theory,"This course gives importance to the development of basic concepts in arithmetic and algebra as well as the application of relevant concepts and techniques to learn in class with the use of technology. It then proceeds to discuss reading and writing proofs to be creative and innovative in applying theorems effectively and efficiently. It includes topics on fundamental properties of integers, methods of proof, divisibility, primes and non- primes, greatest common divisor, least common multiple, Euclidean algorithm, Diophantine equations, theorems on modulo and congruences, the Chinese remainder theorem.",TLO,Midterm,TLO3,Prove the given statements using the 4 methods of proof.
CS Game Development,S-MATH200,Number Theory,"This course gives importance to the development of basic concepts in arithmetic and algebra as well as the application of relevant concepts and techniques to learn in class with the use of technology. It then proceeds to discuss reading and writing proofs to be creative and innovative in applying theorems effectively and efficiently. It includes topics on fundamental properties of integers, methods of proof, divisibility, primes and non- primes, greatest common divisor, least common multiple, Euclidean algorithm, Diophantine equations, theorems on modulo and congruences, the Chinese remainder theorem.",TLO,Midterm,TLO4,"Identify the basic properties of divisibility, divisionin the set of integers"
CS Game Development,S-MATH200,Number Theory,"This course gives importance to the development of basic concepts in arithmetic and algebra as well as the application of relevant concepts and techniques to learn in class with the use of technology. It then proceeds to discuss reading and writing proofs to be creative and innovative in applying theorems effectively and efficiently. It includes topics on fundamental properties of integers, methods of proof, divisibility, primes and non- primes, greatest common divisor, least common multiple, Euclidean algorithm, Diophantine equations, theorems on modulo and congruences, the Chinese remainder theorem.",TLO,Midterm,TLO5,Construct proofs using the theorems of divisibility.
CS Game Development,S-MATH200,Number Theory,"This course gives importance to the development of basic concepts in arithmetic and algebra as well as the application of relevant concepts and techniques to learn in class with the use of technology. It then proceeds to discuss reading and writing proofs to be creative and innovative in applying theorems effectively and efficiently. It includes topics on fundamental properties of integers, methods of proof, divisibility, primes and non- primes, greatest common divisor, least common multiple, Euclidean algorithm, Diophantine equations, theorems on modulo and congruences, the Chinese remainder theorem.",TLO,Midterm,TLO6,"Construct proofs using the theorems of GCD, relatively prime integers and LCM"
